tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,follower_count,gender,rank,reposts_count,like_count,follower_count,follow_count,comments_count
4090651664263003,#飞扬昕语#【山东辱母杀人案】发生在山东的辱母杀人案成为近期国人关注的焦点，各种声音各种意见纷繁复杂，这其中不乏激烈对立的观点。我想说，1、此案的核心是对于欢行为的认定，到底是故意伤害，还是正当防卫？这是事关法律是否得到正确执行，正义是否得到维护的关键所在。大家应该把注意力更多的放到核心问题上来，纠结于这个事儿到底是谁发布的，发布的人到底有没有险恶用心，于欢的妈妈是不是好人，甚至是那个杜某掏出家伙之后到底有没有蹭于欢妈妈的脸，都是模糊了焦点，会让围观群众心寒、反感。2、我们每个人都有权利就此事公开谈论自己的观点，只要不造谣就好。动不动就把“舆论干预司法”的大帽子拿出来，挺没劲的。但是，作为一起刑事案件，它的是非曲直，最终得依据法律，由司法机关来认定。只要是根据事实依法判决，不管结果是什么，我们都要接受。总之，我怀着对中国法治建设的信心和期望，等待最后的判决。我相信，正义也许会迟到，但不会缺席。,Wed Mar 29 15:00:20 +0800 2017,4090651664263003,昕飞扬1996,15094, true,0,41137,m,40,2,7,41137,1445,7
4089591571163995,把事件换一个年代，场景换回古代设想一下… 这是英雄少年 血性男儿 恶霸死有余辜 #刺死辱母者被判无期# ​,Sun Mar 26 16:47:54 +0800 2017,4089591571163995,Mandy-Lee宝贝,1639, true,0,1392,f,28,4,129,1392,293,8
4090400304316658,评山东辱母案：看到不少作者在这个事件中高谈法律问题，似乎要乘机对人民“启蒙”一番。然而，这个事件的核心恰恰不是法律问题，而是道德问题。民意不在乎谁欠谁钱，所在乎的恰恰是：无论谁占理，都不能侮辱人！如果涉及了法律，法律也要为道德人情让路。在这个地方，道德人情就是法律！所以，那些在此刻一本正经谈论法律与体制问题、并且以此为由来否定人情世故的作者们，非傻即呆！连社会都读不懂，哪儿好意思教育社会呢！[发怒],Tue Mar 28 22:21:31 +0800 2017,4090400304316658,算法经济学者李斌,2128, true,0,901,m,27,3,0,901,151,2
4089613243064860,#人民日报评辱母杀人案##于欢##于欢故意伤害案# 当你走投无路的时候。你背后还有一条路。那就是犯罪！记住！这并不可耻！！ ​,Sun Mar 26 18:14:01 +0800 2017,4089613243064860,YeuM_,1047, false,-1,84,m,14,44,124,84,310,12
4089623481524142,#原创长文# #辱母杀人案# 法律是法律，但能不能在法律之外，讲点儿人情和道理？ 看完“辱母案”，我对这个社会心寒了 ​,Sun Mar 26 18:54:42 +0800 2017,4089623481524142,谷润良,4780, true,0,113820,m,33,58,127,113820,378,154
4089547878579755,【“辱母杀人案”最新消息！最高检派员调查警察是否失职渎职 山东高院受理上诉】山东聊城“辱母杀人案”引发关注。目前①山东高院：已受理当事人上诉 ②最高检：已派员调查警察是否失职、渎职 ③山东省公安厅：已派工作组核查民警处警和案件办理情况。关注！ 辱母杀人案追踪：最高检派员调查警察是否失职渎职 山东高院受理上诉 ​​​,Sun Mar 26 13:54:17 +0800 2017,4089547878579755,DV现场,14557, true,3,262312,m,41,1,9,262312,344,7
4089541642628211,【人民日报评辱母杀人案：对司法失去信任才是最可怕的】当刑事个案成为公共事件时，它所带来的讨论关乎我们对法治未来走向的信心。司法，不仅关乎纸面规则的落地，还关乎规则背后的价值诉求，更关乎人心所向，伦理人情。否则，于欢承担的，就不止是杜志浩带来的羞辱。辱母杀人案：对司法失去信任才是最可怕的 ​,Sun Mar 26 13:29:30 +0800 2017,4089541642628211,新京报,71856, true,3,24102034,m,42,8598,42725,24102034,1888,20869
4089474063069912,【儿子刺死辱母者被判无期】辱骂、抽耳光、脱裤子露下体…在11名讨债人员长时间对自己及母亲极端凌辱后，山东22岁的于欢拿出水果刀乱刺致1人死亡。2017年2月，法院认为案件不存在防卫紧迫性，以故意伤害罪判处于欢无期徒刑。目前于欢的二审律师已提出上诉。 刺死辱母者案讨债者涉黑被查 讨债人用极端手段侮辱 ​,Sun Mar 26 09:00:58 +0800 2017,4089474063069912,中国新闻网,80638, true,3,31861893,m,42,949,2120,31861893,712,4013
4089585544248944,#人民日报评辱母杀人案# 做到这个题就想到这个事。“如果法律不能成为公民自卫的武器，他们就没有武器” ​,Sun Mar 26 16:23:57 +0800 2017,4089585544248944,y想看云飞却没风,874, false,220,540,f,27,15,377,540,188,33
4090686812671028,#刺死辱母者被判无期# 这件事警察的严重不作为是罪魁祸首。如果警察不去，可能不会酿成这样的悲剧。正是因为警察去了，然后丢下一句：“要账可以，但是不能动手打人”，然后警察就走了。这使那些要账的人更狂妄，更加认为连警察都对他们无可奈何，所以就更嚣张。然后于欢要离开现场都不允许，让于欢彻底失望、彻底失去了理智！,Wed Mar 29 17:20:00 +0800 2017,4090686812671028,关注民生的法学硕士,7897, false,-1,40171,m,39,15,39,40171,5579,15
4089521862130384,【“伐无道”。孟子说：人民奋起推翻残暴的统治者无罪！——这才是真正的孔孟之道。何况魑魅魍魉乎？！】关于辱母杀人案，我见过最精彩的评论是：若自己母亲受辱而不拔刀相向，祖国母亲受辱指望谁挺身而出？！ ​,Sun Mar 26 12:10:54 +0800 2017,4089521862130384,洪源,23409, true,0,970599,m,36,23,57,970599,2040,10
4089666720749076,从法律上讲，刺死人的儿子许是犯了故意杀人罪。但从道义上来讲，在警察不作为的情况下，也能感受到作为儿子来讲内心深处无可宣泄的悲愤！我们这个社会，总是太过冷漠却又太过热情！ 刺死辱母案：我们这个社会，不应总是对坏人太好，... 刺死辱母案：我们这个社会，不应总是对坏人太好，对好人太坏 ​,Sun Mar 26 21:46:31 +0800 2017,4089666720749076,妍妍的素万,423, false,-1,217,f,27,1,1,217,362,0
4089496586525603,#刺死辱母者被判无期#“正当防卫是为了使国家、公共利益、本人或者他人的人身、财产和其他权利免受正在进行的不法侵害，而采取的制止不法侵害的行为，对不法侵害人造成损害的，属于正当防卫，不负刑事责任。正当防卫明显超过必要限度造成重大损害的，应当负刑事责任，但是应当减轻或者免除处罚。其与紧急避险、自助行为皆为权利的自力救济的方式。”显然，当受害者母子被多人限制人身自由，肆意凌辱的时候，他们的人身（11人，即使没有凶器也足以对他们造成伤害甚至致命伤害）、财产（在他们自己的企业中）和其他权利，处于持续的不法侵害中。尤其是警察来了又走了，使受害人陷入彻底绝望和巨大恐惧，客观上警察的不作为，也必使加害者更加嚣张，加害更无忌惮，受害者的处境更加危险，必须摆脱险境。因此定为正当防卫，不但天经地义，且完全合法，不是情感问题！警察不作为，又不许公民自我救济，不但逆天理人道，更有悖法律本义！,Sun Mar 26 10:30:28 +0800 2017,4089496586525603,崔士鑫,16443, true,0,46640,m,38,7,13,46640,2419,6
4104029749526040,很喜欢#喜马拉雅#上皇甫小娇的节目《《心有千千结》辱母杀人案：儿子，如果有一天妈妈受了侮辱》，《心有千千结》辱母杀人案：儿子，如果有一天妈妈受了侮辱（分享自@喜马拉雅FM） ​,Fri May 05 13:00:04 +0800 2017,4104029749526040,丶好奇怪也,275, false,-1,46,m,14,0,1,46,158,0
4089933767014979,【“刺死辱母者”背后：借贷的黄金时代，暴利与冷血交集】于欢的故事只是中国金融现状的缩影，在经济下行的背景下民间借贷行业逆势繁荣，进入黄金时代。银行风控收紧，民间借贷的高息，使得越是缺钱的人越借不到钱，不得不卷入高利贷中，恶性循环一旦开始，晦暗和血腥便接踵而来。借贷黄金时代:暴利与冷血 ​,Mon Mar 27 15:27:40 +0800 2017,4089933767014979,新浪科技,76452, true,3,11809362,f,43,14,36,11809362,1353,34
4089677328303839,#新媒课堂##刺死辱母者# 济南公安从昨晚至今发布的两条情绪化微博，“成功”将舆情引到自己身上，并再一次撕裂警民之间的对立。无论是从舆情应对，还是危机处理，济南公安的此种做法，实属浅薄，事得其反。『济南公安的微博，一定是临时工干的！』济南公安的微博，一定是临时工干的！ ​,Sun Mar 26 22:28:39 +0800 2017,4089677328303839,镜有尘,1970, true,0,463050,f,25,1,3,463050,1314,1
4090424311811120,#刺死辱母者被判无期#中国金融市场扭曲，金融资源错配。民间金融生态险恶，多有涉黑；实业生态不佳，小微企业生存困难，缺乏融资工具深陷高利贷、非法集资的深渊无法自拔！而大企业辉山乳业涉嫌造假负债120亿元，中国营商环境亟待治理优化！同时要加快构建破产保护制度，真正实现市场化、法治化！ ​,Tue Mar 28 23:56:55 +0800 2017,4090424311811120,孫飛博士,4788, true,0,80546,m,34,4,5,80546,856,4
4089973743333553,#刺死辱母者被判无期# 媒体提出的“刺死辱母者”的概念在传播学上无疑是成功的，能最大程度吸引眼球。但如果在法律层面，如果盯住被害人的辱母情节，其实对被告人并不是最有利的。正当防卫必须是针对正在进行不法侵害行为。于欢刺人时，对方早已经结束了侮辱侵害动作，并且他针对的也不只是辱母者本人。其实有两点对于欢有利，一、他本人既非债务人也非担保人，即使是讨债对方人员也不应该限制他的行动自由。二、判决书多人的证言已经证明是在对方人员限制于欢出门行动自由时双方发生身体接触继而发生刀剌事件。这个远比辱母对他更有利。,Mon Mar 27 18:06:31 +0800 2017,4089973743333553,赵震JAMES,34170, true,0,1166965,m,44,9,39,1166965,1271,88
4089525468174621,最高人民法院派人到聊城调查于欢杀人案！舆论的胜利！#儿子刺死辱母者被判无期##刺死辱母者##山东于欢案# ​,Sun Mar 26 12:25:15 +0800 2017,4089525468174621,山东新闻,4061, false,-1,4686,f,14,3,15,4686,195,10
4090612556621087,辱母杀人案和这个被拐卖女孩杀人案都是被这个黑暗的社会逼的，当一个社会法律只为少数人服务时，大多数人只能选择前苏联诗人马雅可夫斯基写的那样：当社会把你逼到无路可走时，不要忘记你身后还有一条路～那就是犯罪，记住，这并不可耻！辱母案：总有一天你要独自面对这冰冷的世界 ​,Wed Mar 29 12:24:56 +0800 2017,4090612556621087,会做梦的黑豆,901, false,-1,4373,m,24,7,0,4373,1862,2
4096856172338389,发表了博文《辱母杀人案：没有法治的民间借贷是黑暗丛林》观察者言：市场经济必须是法治经济。脱离法治，市场就成为了弱肉强食的丛林。法治的含义，在于社会共同遵守的契约底线。大企业不能恶意逃废债，小企业主和个辱母杀人案：没有法治的民间借贷是黑暗丛林 ​,Sat Apr 15 17:54:50 +0800 2017,4096856172338389,adam01,10500, true,0,1280,m,33,5,1,1280,517,0
4089838884195280,世事真奇葩，公安骂成渣。看网民的创造力绝了。骂人民是驴的小警大巴，又是用官微给女优点赞，又是在官微给儿子加油加油，法律规法律呢、法规呢？讲什么感情。就这个同志@孙警官说事  @济南公安  #辱母杀人案# ​,Mon Mar 27 09:10:38 +0800 2017,4089838884195280,王志中,1955, true,0,14805,m,32,82,289,14805,654,123
4094162708495944,以人为本，人情民意。应成为一切制度政策的出发点落脚点。任何政策法律脱离社会，就成单纯的理论，就会成为少数人的工具，是非常可怕的『“辱母案”二审 媒体：任何判决都不应逃脱民意_手机新浪网』“辱母案”二审 媒体：任何判决都不应逃脱民意 ​,Sat Apr 08 07:31:58 +0800 2017,4094162708495944,天空蓝太阳暖,68, false,-1,7,m,9,3,8,7,82,1
4091793584772161,无论如何，李刚案让人们认为“当官就是坏”，彭宇案让人们选择“遇到老人不要扶”，辱母案让人们坚信“法院裁判都是假”。这都是无良媒体在利益驱动下只顾赚钱博眼球投其所好，而不顾社会整体裨益。有些同志因担忧而声讨，却被误解为权贵、高利贷洗地。舆论还在持续发酵。切忌为人利用、自毁长城。 ​,Sat Apr 01 18:37:55 +0800 2017,4091793584772161,勇士经常是孤独,175, false,-1,102,m,9,0,4,102,189,0
4090552724643920,#刺死辱母者被判无期# 【于欢案：为何是最高检介入而非最高法？】于欢故意伤害一案，最高人民检察院于26日权威发布称“已派员赴山东阅卷并听取山东省检察机关汇报，正在对案件事实、证据进行全面审查。于是有人由此提出了一个疑问：为什么最高人民检察院宣布介入，但最高人民法院却“无动于衷”？ 原因在此↓↓↓#于欢故意伤害案#,Wed Mar 29 08:27:12 +0800 2017,4090552724643920,中国反邪教,13593, true,1,492703,m,36,18,18,492703,381,4
